participant,trialnumber,blocknumber,condition,eventtype,RDKnumber,eventcolor,eventfrequency,eventnumber,response,RT,colorlum
21,582,13,1,target,1,blue,26,2,miss,NaN,offset_to_bckgrd
21,585,13,2,target,2,redish,29,1,hit,644.982004165649,offset_to_bckgrd
21,585,13,2,target,2,redish,29,2,hit,470.663849512736,offset_to_bckgrd
21,586,14,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,587,14,3,target,1,blue,26,1,hit,628.494850794474,offset_to_bckgrd
21,589,14,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,589,14,1,target,1,blue,26,2,miss,NaN,offset_to_bckgrd
21,595,14,6,target,2,redish,29,1,hit,512.059656778972,offset_to_bckgrd
21,595,14,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,597,14,4,target,2,redish,29,1,hit,519.492149353027,offset_to_bckgrd
21,609,14,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,609,14,4,target,2,redish,29,2,hit,511.466709772746,offset_to_bckgrd
21,611,14,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,611,14,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,618,14,5,target,1,blue,26,1,hit,538.759771982829,offset_to_bckgrd
21,619,14,6,target,2,redish,29,1,hit,516.089868545532,offset_to_bckgrd
21,619,14,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,620,14,5,distractor,2,redish,29,1,FA_proper,523.983224232992,offset_to_bckgrd
21,620,14,5,target,1,blue,26,2,hit,810.981305440267,offset_to_bckgrd
21,623,14,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,626,14,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,631,15,3,target,1,blue,26,1,hit,508.902978897095,offset_to_bckgrd
21,631,15,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
21,633,15,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,633,15,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,634,15,4,target,2,redish,29,1,hit,590.223487218221,offset_to_bckgrd
21,634,15,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,638,15,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,640,15,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,642,15,4,target,2,redish,29,1,hit,650.070142745972,offset_to_bckgrd
21,643,15,2,target,2,redish,29,1,hit,633.698129653931,offset_to_bckgrd
21,647,15,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,648,15,5,target,1,blue,26,1,hit,654.038588205973,offset_to_bckgrd
21,648,15,5,target,1,blue,26,2,hit,560.142723719279,offset_to_bckgrd
21,649,15,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,659,15,5,target,1,blue,26,1,hit,515.131123860677,offset_to_bckgrd
21,660,15,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,660,15,6,target,2,redish,29,2,hit,680.323712031046,offset_to_bckgrd
21,667,15,3,target,1,blue,26,1,hit,583.802938461304,offset_to_bckgrd
21,668,15,2,target,2,redish,29,1,hit,504.701360066732,offset_to_bckgrd
21,675,15,1,target,1,blue,26,1,hit,682.349840799968,offset_to_bckgrd
21,675,15,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
21,676,16,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,677,16,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,677,16,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,679,16,3,target,1,blue,26,1,miss,NaN,offset_to_bckgrd
21,680,16,3,target,1,blue,26,1,hit,537.950944900513,offset_to_bckgrd
21,685,16,3,target,1,blue,26,1,hit,600.931072235107,offset_to_bckgrd
21,694,16,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,695,16,6,target,2,redish,29,1,hit,534.181022644043,offset_to_bckgrd
21,695,16,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,696,16,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,703,16,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,703,16,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
21,710,16,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,711,16,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,714,16,5,target,1,blue,26,1,hit,698.817698160808,offset_to_bckgrd
21,718,16,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,718,16,3,target,1,blue,26,2,hit,549.025328954061,offset_to_bckgrd
21,721,17,1,target,1,blue,26,1,hit,502.707179387411,offset_to_bckgrd
21,721,17,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
21,727,17,1,target,1,blue,26,1,hit,501.832834879557,offset_to_bckgrd
21,729,17,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,736,17,4,distractor,1,blue,26,1,FA_proper,759.060827891032,offset_to_bckgrd
21,744,17,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,744,17,6,target,2,redish,29,2,hit,531.710735956828,offset_to_bckgrd
21,745,17,6,target,2,redish,29,1,hit,647.659285863241,offset_to_bckgrd
21,745,17,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,748,17,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,750,17,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,751,17,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,757,17,4,target,2,redish,29,1,hit,541.225544611613,offset_to_bckgrd
21,757,17,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,759,17,5,target,1,blue,26,1,hit,614.209620157878,offset_to_bckgrd
21,760,17,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,760,17,6,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,763,17,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,764,17,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,765,17,5,target,1,blue,26,1,hit,655.567614237468,offset_to_bckgrd
21,765,17,5,target,1,blue,26,2,hit,581.043100357056,offset_to_bckgrd
21,767,18,1,target,1,blue,26,1,hit,522.735563913981,offset_to_bckgrd
21,767,18,1,target,1,blue,26,2,hit,528.41428120931,offset_to_bckgrd
21,775,18,2,target,2,redish,29,1,hit,519.900131225586,offset_to_bckgrd
21,775,18,2,target,2,redish,29,2,hit,475.370534261068,offset_to_bckgrd
21,787,18,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,787,18,6,target,2,redish,29,2,hit,607.877111434936,offset_to_bckgrd
21,796,18,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,797,18,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,799,18,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,801,18,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,801,18,4,target,2,redish,29,2,hit,586.365715662638,offset_to_bckgrd
21,802,18,4,target,2,redish,29,1,hit,711.924441655477,offset_to_bckgrd
21,802,18,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,804,18,6,target,2,redish,29,1,hit,638.675467173258,offset_to_bckgrd
21,805,18,4,target,2,redish,29,1,hit,569.740422566732,offset_to_bckgrd
21,806,18,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,809,18,2,target,2,redish,29,1,hit,549.840434392293,offset_to_bckgrd
21,809,18,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,811,19,2,target,2,redish,29,1,hit,560.441970825195,offset_to_bckgrd
21,811,19,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,814,19,4,target,2,redish,29,1,hit,597.826957702637,offset_to_bckgrd
21,814,19,4,target,2,redish,29,2,hit,578.911066055298,offset_to_bckgrd
21,815,19,1,target,1,blue,26,1,hit,605.762179692586,offset_to_bckgrd
21,818,19,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,818,19,1,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
21,824,19,1,target,1,blue,26,1,hit,733.264557520548,offset_to_bckgrd
21,824,19,1,target,1,blue,26,2,hit,556.33560816447,offset_to_bckgrd
21,827,19,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,827,19,2,target,2,redish,29,2,hit,646.609926223755,offset_to_bckgrd
21,829,19,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,829,19,3,target,1,blue,26,2,hit,578.514734903972,offset_to_bckgrd
21,830,19,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,830,19,5,target,1,blue,26,2,hit,555.964581171671,offset_to_bckgrd
21,835,19,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,838,19,3,target,1,blue,26,1,hit,651.980336507162,offset_to_bckgrd
21,841,19,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,841,19,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
21,844,19,4,distractor,1,blue,26,1,FA_proper,977.019389470418,offset_to_bckgrd
21,844,19,4,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,845,19,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,846,19,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,847,19,5,target,1,blue,26,1,hit,618.761380513509,offset_to_bckgrd
21,849,19,6,target,2,redish,29,1,hit,805.175876617431,offset_to_bckgrd
21,850,19,3,target,1,blue,26,1,hit,772.05605506897,offset_to_bckgrd
21,851,19,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,851,19,2,distractor,1,blue,26,2,CR,NaN,offset_to_bckgrd
21,852,19,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,854,19,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,860,20,3,target,1,blue,26,1,hit,679.914999008178,offset_to_bckgrd
21,862,20,6,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,866,20,5,target,1,blue,26,1,hit,513.339217503865,offset_to_bckgrd
21,867,20,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,870,20,3,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,870,20,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
21,872,20,5,target,1,blue,26,1,hit,593.476327260335,offset_to_bckgrd
21,872,20,5,target,1,blue,26,2,hit,472.842661539714,offset_to_bckgrd
21,874,20,3,target,1,blue,26,1,hit,543.902842203776,offset_to_bckgrd
21,874,20,3,target,1,blue,26,2,hit,441.348075866699,offset_to_bckgrd
21,875,20,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,875,20,1,target,1,blue,26,2,hit,511.754719416301,offset_to_bckgrd
21,879,20,3,target,1,blue,26,1,hit,425.322326024373,offset_to_bckgrd
21,879,20,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
21,882,20,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,882,20,5,target,1,blue,26,2,hit,969.524272282918,offset_to_bckgrd
21,886,20,2,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,886,20,2,target,2,redish,29,2,hit,749.224996566772,offset_to_bckgrd
21,887,20,4,target,2,redish,29,1,hit,801.851113637289,offset_to_bckgrd
21,891,20,1,target,1,blue,26,1,hit,580.10819753011,offset_to_bckgrd
21,893,20,1,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,894,20,4,distractor,1,blue,26,1,CR,NaN,offset_to_bckgrd
21,895,20,5,distractor,2,redish,29,1,CR,NaN,offset_to_bckgrd
21,895,20,5,target,1,blue,26,2,hit,634.756580988566,offset_to_bckgrd
21,900,20,3,target,1,blue,26,1,hit,543.978706995646,offset_to_bckgrd
21,900,20,3,distractor,2,redish,29,2,CR,NaN,offset_to_bckgrd
22,3,1,1,distractor,2,redish,23,1,FA_proper,725.464963912964,isolum__to_bckgrd
22,3,1,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,7,1,5,distractor,2,redish,23,1,FA_proper,669.818194707234,isolum__to_bckgrd
22,7,1,5,target,1,blue,26,2,hit,722.696924209595,isolum__to_bckgrd
22,10,1,6,distractor,1,blue,26,1,FA_proper,748.919185002645,isolum__to_bckgrd
22,10,1,6,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,11,1,4,target,2,redish,23,1,hit,594.503164291382,isolum__to_bckgrd
22,13,1,3,distractor,2,redish,23,1,FA_proper,503.877703348795,isolum__to_bckgrd
22,15,1,6,distractor,1,blue,26,1,FA_proper,558.769305547078,isolum__to_bckgrd
22,15,1,6,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,17,1,4,target,2,redish,23,1,hit,541.62761370341,isolum__to_bckgrd
22,19,1,4,target,2,redish,23,1,hit,573.910363515218,isolum__to_bckgrd
22,19,1,4,target,2,redish,23,2,hit,405.283562342326,isolum__to_bckgrd
22,22,1,4,target,2,redish,23,1,hit,527.996603647868,isolum__to_bckgrd
22,29,1,6,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,29,1,6,target,2,redish,23,2,hit,702.623669306437,isolum__to_bckgrd
22,31,1,5,target,1,blue,26,1,hit,556.607961654663,isolum__to_bckgrd
22,33,1,1,distractor,2,redish,23,1,FA_proper,580.806795756022,isolum__to_bckgrd
22,43,1,6,distractor,1,blue,26,1,FA_proper,650.911903381348,isolum__to_bckgrd
22,50,2,5,distractor,2,redish,23,1,FA_proper,584.414180119833,isolum__to_bckgrd
22,65,2,2,target,2,redish,23,1,hit,561.93044980367,isolum__to_bckgrd
22,70,2,4,target,2,redish,23,1,hit,576.383781433105,isolum__to_bckgrd
22,70,2,4,distractor,1,blue,26,2,FA_proper,518.384790420532,isolum__to_bckgrd
22,74,2,5,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,78,2,2,target,2,redish,23,1,miss,NaN,isolum__to_bckgrd
22,78,2,2,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,85,2,3,target,1,blue,26,1,hit,611.489009857178,isolum__to_bckgrd
22,85,2,3,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,87,2,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,87,2,1,distractor,2,redish,23,2,FA_proper,976.745812098186,isolum__to_bckgrd
22,88,2,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,92,3,1,target,1,blue,26,1,hit,577.073097229004,isolum__to_bckgrd
22,94,3,3,target,1,blue,26,1,hit,522.752952575684,isolum__to_bckgrd
22,94,3,3,target,1,blue,26,2,hit,530.247338612875,isolum__to_bckgrd
22,101,3,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,101,3,4,target,2,redish,23,2,hit,606.047550837199,isolum__to_bckgrd
22,103,3,2,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,104,3,3,target,1,blue,26,1,miss,NaN,isolum__to_bckgrd
22,105,3,5,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,105,3,5,target,1,blue,26,2,hit,523.858292897542,isolum__to_bckgrd
22,113,3,2,target,2,redish,23,1,hit,615.681982040405,isolum__to_bckgrd
22,116,3,5,target,1,blue,26,1,hit,580.781396230062,isolum__to_bckgrd
22,117,3,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,117,3,4,target,2,redish,23,2,hit,512.15755144755,isolum__to_bckgrd
22,121,3,3,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,121,3,3,target,1,blue,26,2,hit,600.490093231201,isolum__to_bckgrd
22,125,3,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,127,3,6,target,2,redish,23,1,miss,NaN,isolum__to_bckgrd
22,127,3,6,target,2,redish,23,2,hit,526.524925231934,isolum__to_bckgrd
22,129,3,3,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,131,3,2,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,131,3,2,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,133,3,2,target,2,redish,23,1,hit,660.824108123779,isolum__to_bckgrd
22,133,3,2,distractor,1,blue,26,2,FA_proper,474.220450719198,isolum__to_bckgrd
22,136,4,1,distractor,2,redish,23,1,FA_proper,689.683691660563,isolum__to_bckgrd
22,137,4,5,target,1,blue,26,1,hit,537.911113103231,isolum__to_bckgrd
22,137,4,5,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,138,4,5,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,138,4,5,target,1,blue,26,2,hit,886.320018768311,isolum__to_bckgrd
22,139,4,6,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,139,4,6,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,140,4,3,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,141,4,5,distractor,2,redish,23,1,FA_proper,502.633730570476,isolum__to_bckgrd
22,141,4,5,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,143,4,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,153,4,2,target,2,redish,23,1,miss,NaN,isolum__to_bckgrd
22,155,4,4,target,2,redish,23,1,miss,NaN,isolum__to_bckgrd
22,159,4,3,target,1,blue,26,1,miss,NaN,isolum__to_bckgrd
22,159,4,3,distractor,2,redish,23,2,FA_proper,399.47067896525,isolum__to_bckgrd
22,160,4,2,target,2,redish,23,1,hit,512.353308995565,isolum__to_bckgrd
22,161,4,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,162,4,4,target,2,redish,23,1,hit,706.735944747925,isolum__to_bckgrd
22,166,4,6,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,166,4,6,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,168,4,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,168,4,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,175,4,3,target,1,blue,26,1,hit,578.953615824381,isolum__to_bckgrd
22,175,4,3,target,1,blue,26,2,hit,689.902337392171,isolum__to_bckgrd
22,177,4,6,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,182,5,2,target,2,redish,23,1,hit,541.576321919759,isolum__to_bckgrd
22,182,5,2,target,2,redish,23,2,hit,472.790733973185,isolum__to_bckgrd
22,183,5,1,target,1,blue,26,1,hit,534.003845850626,isolum__to_bckgrd
22,188,5,2,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,188,5,2,distractor,1,blue,26,2,FA_proper,765.43238957723,isolum__to_bckgrd
22,189,5,2,target,2,redish,23,1,hit,652.932484944661,isolum__to_bckgrd
22,198,5,5,target,1,blue,26,1,hit,676.734431584676,isolum__to_bckgrd
22,199,5,6,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,199,5,6,target,2,redish,23,2,hit,810.296058654785,isolum__to_bckgrd
22,202,5,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,203,5,2,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,203,5,2,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,205,5,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,205,5,4,target,2,redish,23,2,hit,643.504778544108,isolum__to_bckgrd
22,210,5,2,target,2,redish,23,1,hit,550.635639826457,isolum__to_bckgrd
22,213,5,3,target,1,blue,26,1,hit,636.723820368449,isolum__to_bckgrd
22,214,5,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,214,5,1,target,1,blue,26,2,hit,629.481299718221,isolum__to_bckgrd
22,216,5,6,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,217,5,2,target,2,redish,23,1,hit,640.241098403931,isolum__to_bckgrd
22,218,5,1,target,1,blue,26,1,hit,700.583076477051,isolum__to_bckgrd
22,218,5,1,distractor,2,redish,23,2,FA_proper,608.795881271362,isolum__to_bckgrd
22,221,5,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,222,5,4,target,2,redish,23,1,hit,559.496704737346,isolum__to_bckgrd
22,223,5,5,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,225,5,6,target,2,redish,23,1,hit,618.362681070963,isolum__to_bckgrd
22,226,6,5,target,1,blue,26,1,hit,723.503383000691,isolum__to_bckgrd
22,226,6,5,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,228,6,3,distractor,2,redish,23,1,FA_proper,688.561550776164,isolum__to_bckgrd
22,230,6,1,distractor,2,redish,23,1,FA_proper,515.665102005005,isolum__to_bckgrd
22,230,6,1,target,1,blue,26,2,hit,624.189774195353,isolum__to_bckgrd
22,231,6,1,target,1,blue,26,1,miss,NaN,isolum__to_bckgrd
22,231,6,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,232,6,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,232,6,4,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,245,6,6,distractor,1,blue,26,1,FA_proper,561.380370457967,isolum__to_bckgrd
22,247,6,2,distractor,1,blue,26,1,FA_proper,514.421717325846,isolum__to_bckgrd
22,247,6,2,target,2,redish,23,2,hit,730.043888092041,isolum__to_bckgrd
22,249,6,3,target,1,blue,26,1,hit,535.051965713501,isolum__to_bckgrd
22,249,6,3,target,1,blue,26,2,hit,398.012113571167,isolum__to_bckgrd
22,250,6,2,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,254,6,4,target,2,redish,23,1,hit,553.198639551798,isolum__to_bckgrd
22,254,6,4,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,255,6,1,distractor,2,redish,23,1,FA_proper,517.114973068237,isolum__to_bckgrd
22,259,6,2,distractor,1,blue,26,1,FA_proper,935.518662134806,isolum__to_bckgrd
22,260,6,5,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,260,6,5,target,1,blue,26,2,miss,NaN,isolum__to_bckgrd
22,262,6,4,target,2,redish,23,1,hit,645.260047912598,isolum__to_bckgrd
22,263,6,2,target,2,redish,23,1,hit,598.793808619181,isolum__to_bckgrd
22,263,6,2,distractor,1,blue,26,2,FA_proper,477.770678202311,isolum__to_bckgrd
22,265,6,2,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,267,6,6,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,272,7,4,target,2,redish,23,1,hit,518.929545084635,isolum__to_bckgrd
22,272,7,4,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,275,7,1,target,1,blue,26,1,hit,581.252733866374,isolum__to_bckgrd
22,276,7,2,target,2,redish,23,1,hit,430.42106628418,isolum__to_bckgrd
22,276,7,2,target,2,redish,23,2,hit,476.997359593709,isolum__to_bckgrd
22,279,7,6,target,2,redish,23,1,hit,561.174329121908,isolum__to_bckgrd
22,285,7,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,285,7,4,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,286,7,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,287,7,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,287,7,1,target,1,blue,26,2,hit,719.309266408285,isolum__to_bckgrd
22,294,7,1,target,1,blue,26,1,hit,581.50528271993,isolum__to_bckgrd
22,294,7,1,target,1,blue,26,2,hit,786.968580881754,isolum__to_bckgrd
22,296,7,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,298,7,3,target,1,blue,26,1,hit,780.376863479614,isolum__to_bckgrd
22,303,7,1,target,1,blue,26,1,hit,530.58746655782,isolum__to_bckgrd
22,313,7,1,target,1,blue,26,1,hit,523.975356419881,isolum__to_bckgrd
22,313,7,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,314,7,1,distractor,2,redish,23,1,FA_proper,783.115371068319,isolum__to_bckgrd
22,314,7,1,target,1,blue,26,2,hit,551.627747217814,isolum__to_bckgrd
22,315,7,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,323,8,3,target,1,blue,26,1,hit,622.379652659098,isolum__to_bckgrd
22,323,8,3,distractor,2,redish,23,2,FA_proper,723.752657572428,isolum__to_bckgrd
22,324,8,1,target,1,blue,26,1,hit,528.968222935995,isolum__to_bckgrd
22,324,8,1,target,1,blue,26,2,hit,455.047400792439,isolum__to_bckgrd
22,327,8,4,target,2,redish,23,1,hit,459.685627619426,isolum__to_bckgrd
22,327,8,4,target,2,redish,23,2,hit,452.368338902791,isolum__to_bckgrd
22,328,8,1,target,1,blue,26,1,hit,554.824384053548,isolum__to_bckgrd
22,331,8,6,target,2,redish,23,1,hit,632.233413060506,isolum__to_bckgrd
22,332,8,4,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,332,8,4,target,2,redish,23,2,hit,617.325162887573,isolum__to_bckgrd
22,334,8,4,target,2,redish,23,1,hit,492.515627543132,isolum__to_bckgrd
22,339,8,6,target,2,redish,23,1,hit,555.055634180705,isolum__to_bckgrd
22,343,8,1,distractor,2,redish,23,1,FA_proper,501.264683405558,isolum__to_bckgrd
22,343,8,1,target,1,blue,26,2,hit,635.536686579386,isolum__to_bckgrd
22,345,8,2,distractor,1,blue,26,1,CR,NaN,isolum__to_bckgrd
22,345,8,2,distractor,1,blue,26,2,CR,NaN,isolum__to_bckgrd
22,349,8,2,target,2,redish,23,1,hit,609.372901916504,isolum__to_bckgrd
22,351,8,5,target,1,blue,26,1,hit,562.192837397257,isolum__to_bckgrd
22,355,8,5,distractor,2,redish,23,1,FA_proper,598.337395985921,isolum__to_bckgrd
22,356,8,3,target,1,blue,26,1,hit,607.119131088257,isolum__to_bckgrd
22,356,8,3,target,1,blue,26,2,hit,489.141082763671,isolum__to_bckgrd
22,358,8,1,target,1,blue,26,1,hit,536.517810821533,isolum__to_bckgrd
22,359,8,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,359,8,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,362,9,5,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,362,9,5,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,369,9,3,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
22,371,9,1,target,1,blue,26,1,hit,684.294525782267,isolum__to_bckgrd
22,371,9,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
22,378,9,4,target,2,redish,23,1,hit,547.221581141154,isolum__to_bckgrd
