amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;condition;time;RDK_id;RDK_position1;RDK_position2;RDK_freq;RDK_color;RDK_ispresented;RDK_isattended;RDK_isattended2;RDK_electrodes
5.45376049388539;0.920380156690424;-1.46184357696405;5.75528347690313;16;2;[1 2] ;RDK5;right;peri;23;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.10204962730408;1.26373327970505;4.09720090291663;-10.6238537552074;16;3;[1 2] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.87539416313171;0.630535600185394;12.9747369747615;-32.6326258581914;16;3;[1 2] ;RDK2;center;center;29;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.8209612196142;1.00316129597751;-11.3560598348415;-5.06138115318801;16;3;[1 2] ;RDK3;right;peri;17;redish;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.73203199559992;0.909177073023536;10.8478869724672;155.010735490482;16;3;[1 2] ;RDK4;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.11091996106234;0.530776363475756;8.91008985776842;-12.8562920079674;16;3;[1 2] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.93526214599609;0.640475645363331;-4.1462185159572;-45.5316537862394;16;4;[1 2] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.83478890419006;1.09652092337608;1.79116529865329;27.944441340788;16;4;[1 2] ;RDK2;center;center;29;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.03989027196711;0.495795047350905;-1.66089496492564;-15.2603317321203;16;4;[1 2] ;RDK3;right;peri;17;redish;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.34586824070324;0.605715849182823;0.01670961319169;-42.3599022624223;16;4;[1 2] ;RDK4;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.95986105745489;0.523093021864241;-4.09313149463083;-31.1554795345469;16;4;[1 2] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.98963786125183;1.13973002672195;1.94495433510482;0.495377464668123;16;5;[1 2] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.93013631820679;1.0459962952137;5.10086042609335;1.09040094017379;16;5;[1 2] ;RDK2;center;center;29;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.27568841847506;0.589036400616169;1.02886951317096;-10.8814974410794;16;5;[1 2] ;RDK3;right;peri;17;redish;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.53029311786998;0.660706647417762;-2.82695971666597;-42.4983283921201;16;5;[1 2] ;RDK4;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.49745368090543;0.763017911125313;4.67292732468609;10.3038582672924;16;5;[1 2] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.87586895942688;1.01238377213478;1.40997644985981;-25.5891014616947;16;6;[1 2] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.93486411094666;1.00964755654335;10.2982424107359;27.8529809884344;16;6;[1 2] ;RDK2;center;center;29;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.23961743441495;0.957764489271424;-3.73257595376975;30.2322956027667;16;6;[1 2] ;RDK3;right;peri;17;redish;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.51944016109813;0.524028174172748;10.3631076613985;-17.307620671064;16;6;[1 2] ;RDK4;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.21854043006897;0.629539613290267;5.65915131611316;-32.6807317900184;16;6;[1 2] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.10926941394806;1.28469898015261;0;0;17;1;[-1 0] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.62772386550903;0.800205956697464;0;0;17;1;[-1 0] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.68688148151745;1.42741882313382;0;0;17;1;[-1 0] ;RDK3;right;peri;20;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.16589745824987;0.595622872899879;0;0;17;1;[-1 0] ;RDK4;right;peri;23;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.08326260393316;0.415773662924767;0;0;17;1;[-1 0] ;RDK5;right;peri;17;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.0726052904129;1.17392634689808;0;0;17;2;[-1 0] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.80329855918884;0.819983805045486;0;0;17;2;[-1 0] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.75550515434959;1.61808489669453;0;0;17;2;[-1 0] ;RDK3;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.00688747926192;0.567971562255513;0;0;17;2;[-1 0] ;RDK4;right;peri;23;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.23960827480663;0.619287520917979;0;0;17;2;[-1 0] ;RDK5;right;peri;17;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.12016920566559;1.34782519996166;0;0;17;3;[-1 0] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.82200091362;0.901086114943027;0;0;17;3;[-1 0] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.4099873716181;0.588663881204345;0;0;17;3;[-1 0] ;RDK3;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.05449382175099;0.363635633750395;0;0;17;3;[-1 0] ;RDK4;right;peri;23;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.36755376729098;0.742194385962053;0;0;17;3;[-1 0] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.12537390708923;1.27000765144825;0;0;17;4;[-1 0] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.74670622348785;0.969682091772556;0;0;17;4;[-1 0] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.45973374193365;0.394561773944985;0;0;17;4;[-1 0] ;RDK3;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.99413593032143;0.566581247476014;0;0;17;4;[-1 0] ;RDK4;right;peri;23;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.35377402305603;1.03313003060493;0;0;17;4;[-1 0] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.23016347885132;1.39805337667465;0;0;17;5;[-1 0] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.9255766582489;1.16365742206573;0;0;17;5;[-1 0] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.41557788415389;0.451259163767099;0;0;17;5;[-1 0] ;RDK3;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.11442576755177;0.525674496184696;0;0;17;5;[-1 0] ;RDK4;right;peri;23;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.04162816567854;0.861695990237323;0;0;17;5;[-1 0] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.10877359867096;1.13366359055042;0;0;17;6;[-1 0] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.78445789813995;0.805490700155497;0;0;17;6;[-1 0] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.53087001280351;0.697989946874705;0;0;17;6;[-1 0] ;RDK3;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.0274939363653;0.31547872139649;0;0;17;6;[-1 0] ;RDK4;right;peri;23;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.29941378940235;0.572364327040586;0;0;17;6;[-1 0] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.89513349533081;1.14286570310593;-6.88701717698195;-11.0401953483167;17;1;[0.5 1.5] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.72621401309967;0.932006716132164;3.74811634066268;16.4708545758214;17;1;[0.5 1.5] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.85057648311962;1.33842586847869;4.43993121077488;-6.23453699873091;17;1;[0.5 1.5] ;RDK3;right;peri;20;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.05160547386516;0.567831292460588;-3.61009748079117;-4.66596930772382;17;1;[0.5 1.5] ;RDK4;right;peri;23;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.2222900650718;0.661477744850245;3.40481312675609;59.0956339555203;17;1;[0.5 1.5] ;RDK5;right;peri;17;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.79332431316376;0.756108157634735;-9.08938672079209;-35.5915164837525;17;2;[0.5 1.5] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.79367619991302;0.924392198324203;-0.343251318853532;12.7329823633439;17;2;[0.5 1.5] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.77598266601562;1.04938329024748;0.545266504089881;-35.1465864126664;17;2;[0.5 1.5] ;RDK3;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.0039380160245;0.605785728042776;-0.0980902430755326;6.65775688435823;17;2;[0.5 1.5] ;RDK4;right;peri;23;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.37068325389515;0.391834583743052;3.09167665011461;-36.7281641389722;17;2;[0.5 1.5] ;RDK5;right;peri;17;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.86265528678894;0.98681276679039;-8.25320365347673;-26.7848110557319;17;3;[0.5 1.5] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.54846799850464;0.489305779337883;-9.69287124590173;-45.6982222649363;17;3;[0.5 1.5] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.73573667786338;0.756209382414818;9.55280095628948;28.4619978497224;17;3;[0.5 1.5] ;RDK3;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.83386253010143;0.355093351277438;-7.22317033606182;-2.34913239520986;17;3;[0.5 1.5] ;RDK4;right;peri;23;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.33826503320174;0.614857006343928;-0.670598134557399;-17.1568772314367;17;3;[0.5 1.5] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.76601511478424;0.914362596273422;-11.4981056023366;-28.0033789378567;17;4;[0.5 1.5] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.60323199272156;0.841111369729042;-5.22350113526552;-13.2590591426196;17;4;[0.5 1.5] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.47923950715498;0.358715977181088;0.563793825661096;-9.08496441647058;17;4;[0.5 1.5] ;RDK3;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.98294304284182;0.447648685628718;-0.373826965110668;-20.9912633672775;17;4;[0.5 1.5] ;RDK4;right;peri;23;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.5208955114538;1.10009849477898;3.83854300918596;6.48209443053764;17;4;[0.5 1.5] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.14485365390778;1.4239405143261;-2.64103738098975;1.85165588691738;17;5;[0.5 1.5] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.84719599723816;1.0538922509551;-2.67915252843373;-9.43277368658674;17;5;[0.5 1.5] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.54813966534354;0.327142251892523;3.88109379102906;-27.5045742757779;17;5;[0.5 1.5] ;RDK3;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.94250194159421;0.359590677781539;-5.52024157225962;-31.5944219490541;17;5;[0.5 1.5] ;RDK4;right;peri;23;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.60213259783658;1.1902504845099;13.8682830082647;38.1288178191581;17;5;[0.5 1.5] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.02723320484161;1.02754082083702;-2.62291193749861;-9.36104595737052;17;6;[0.5 1.5] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.81581493854523;1.08567818522453;1.12614525169226;34.7846952193176;17;6;[0.5 1.5] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.42508920322765;0.640994476052848;-2.99588512724294;-8.16565784035406;17;6;[0.5 1.5] ;RDK3;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.04059095599435;0.465124085951935;0.432602670866733;47.4343765224575;17;6;[0.5 1.5] ;RDK4;right;peri;23;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.42420828559182;0.642769992622462;2.90259329067304;12.3008479487025;17;6;[0.5 1.5] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.94169033527374;1.18337937772274;-5.38966092557189;-7.88664146194241;17;1;[1 2] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.71495376110077;1.00000697642565;3.31959901634633;24.9686993774433;17;1;[1 2] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.93085715120489;1.64875728596341;6.61739930915894;15.5062031719362;17;1;[1 2] ;RDK3;right;peri;20;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.09852633693001;0.595019438185475;-2.1280260086851;-0.101311541557514;17;1;[1 2] ;RDK4;right;peri;23;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.11669726805253;0.578996768051928;0.818822284101151;39.257682648527;17;1;[1 2] ;RDK5;right;peri;17;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.92899926185608;1.01443224430084;-4.67375451721381;-13.5863806974497;17;2;[1 2] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.82085721492767;0.892390374541283;0.626356963701769;8.83024384753315;17;2;[1 2] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.71429665738886;1.30314732681621;-1.09728239656386;-19.4635998717794;17;2;[1 2] ;RDK3;right;peri;20;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.07958686135032;0.539257591827349;2.41776197446024;-5.05552959625923;17;2;[1 2] ;RDK4;right;peri;23;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.10607338818637;0.365960419313474;-3.14969869772584;-40.9062177175788;17;2;[1 2] ;RDK5;right;peri;17;redish;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.00942997932434;1.09851530790329;-3.54914169847481;-18.4971977126903;17;3;[1 2] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.62367523670197;0.585345007181168;-7.02783886287346;-35.0400591603637;17;3;[1 2] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.68012349822304;0.726811186562885;7.92190988310797;23.4679432133504;17;3;[1 2] ;RDK3;right;peri;20;green;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.94974756457589;0.270663042908365;-3.42925090989553;-25.5675138003246;17;3;[1 2] ;RDK4;right;peri;23;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.37038273377852;0.698834043199366;0.0647723333991657;-5.84218145310842;17;3;[1 2] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.89380804538727;1.04337952911854;-7.40922105917338;-17.8446265320746;17;4;[1 2] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.6510197019577;1.03259005367756;-3.48368240883971;6.48748310799556;17;4;[1 2] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.52877005230297;0.600121979009021;1.9954226399727;52.0983578841823;17;4;[1 2] ;RDK3;right;peri;20;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.98292899565263;0.483236580172723;-0.374296121806261;-14.710099862036;17;4;[1 2] ;RDK4;right;peri;23;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.34332298365506;1.1399775066159;-0.24004551787995;10.3421130782938;17;4;[1 2] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.13506036758423;1.20598654031754;-2.9442197551224;-13.7381619015118;17;5;[1 2] ;RDK1;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.90069463729858;0.873126458525658;-0.850499708498864;-24.9670528482794;17;5;[1 2] ;RDK2;center;center;29;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.49676425240257;0.374564299630848;2.37694384383189;-16.9957466339309;17;5;[1 2] ;RDK3;right;peri;20;green;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.01174359755083;0.661997259475968;-3.29698562960649;25.9329231835845;17;5;[1 2] ;RDK4;right;peri;23;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.34184682585976;1.29633503292095;7.42816132198085;50.439951863292;17;5;[1 2] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
3.0504926776886;1.28382210850716;-1.87472387848624;13.2454212350445;17;6;[1 2] ;RDK1;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.64436571121216;0.961311728954315;-5.03121943489893;19.3448575841705;17;6;[1 2] ;RDK2;center;center;29;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.44981841174039;0.580382570014759;-2.2955135920953;-16.8494370709122;17;6;[1 2] ;RDK3;right;peri;20;green;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.82600087035786;0.49308842447671;-6.65544077849901;56.2984730932148;17;6;[1 2] ;RDK4;right;peri;23;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.26557811823758;0.717492860013788;-0.786983361503235;25.3559710339726;17;6;[1 2] ;RDK5;right;peri;17;redish;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
8.07738448143005;4.01825135707855;0;0;18;1;[-1 0] ;RDK1;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.15180973052979;2.77721373081207;0;0;18;1;[-1 0] ;RDK2;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.35207384282892;0.59282669885592;0;0;18;1;[-1 0] ;RDK3;left;peri;20;blue;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
6.43874601450833;0.811075814203782;0;0;18;1;[-1 0] ;RDK4;left;peri;23;redish;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
6.32668570171703;0.592178831994534;0;0;18;1;[-1 0] ;RDK5;left;peri;17;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
7.00026760101318;3.60391427993774;0;0;18;2;[-1 0] ;RDK1;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.6456077671051;2.10212794303894;0;0;18;2;[-1 0] ;RDK2;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.51533497897061;1.01412719433958;0;0;18;2;[-1 0] ;RDK3;left;peri;20;blue;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
6.45511989160018;0.833137878640132;0;0;18;2;[-1 0] ;RDK4;left;peri;23;redish;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
5.81458961746909;0.626853140375831;0;0;18;2;[-1 0] ;RDK5;left;peri;17;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
7.92630924224853;3.31614444494247;0;0;18;3;[-1 0] ;RDK1;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.67376054763794;1.71525997638702;0;0;18;3;[-1 0] ;RDK2;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.45854476148432;0.948470717939464;0;0;18;3;[-1 0] ;RDK3;left;peri;20;blue;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
6.32155293551358;0.850493386286226;0;0;18;3;[-1 0] ;RDK4;left;peri;23;redish;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
6.29773172465238;1.31993477507071;0;0;18;3;[-1 0] ;RDK5;left;peri;17;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
7.67066033363342;2.9805053383112;0;0;18;4;[-1 0] ;RDK1;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.54983248710632;1.47778967142105;0;0;18;4;[-1 0] ;RDK2;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.24284583872015;0.470502971383658;0;0;18;4;[-1 0] ;RDK3;left;peri;20;blue;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
6.29016227722168;0.757382696866989;0;0;18;4;[-1 0] ;RDK4;left;peri;23;redish;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
6.18592865683816;1.70969759009101;0;0;18;4;[-1 0] ;RDK5;left;peri;17;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
7.48851492881775;3.31852167844772;0;0;18;5;[-1 0] ;RDK1;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
7.15154127120972;2.8331528621912;0;0;18;5;[-1 0] ;RDK2;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.4204178983515;0.753123225068504;0;0;18;5;[-1 0] ;RDK3;left;peri;20;blue;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
6.61586882417852;0.689749915491451;0;0;18;5;[-1 0] ;RDK4;left;peri;23;redish;presented;not attended;not attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
6.57961699312383;1.47171665646813;0;0;18;5;[-1 0] ;RDK5;left;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
7.72529117584229;3.66077950298786;0;0;18;6;[-1 0] ;RDK1;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.52545722961426;2.21211423039436;0;0;18;6;[-1 0] ;RDK2;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
